Unnamed:,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Cluster
577,1,95,1,2,73,1,0,0,21,0,0
578,1,132,10,1,124,5,1,0,2,0,0
579,0,63,14,0,63,0,0,0,0,0,0
580,1,187,6,0,182,5,0,0,0,0,0
581,1,124,2,0,119,3,2,0,0,0,0
582,0,296,80,5,242,44,5,3,1,1,0
583,0,268,46,0,231,32,3,1,0,1,0
584,1,156,4,0,152,3,0,1,0,0,0
585,1,148,26,0,144,4,0,0,0,0,0
586,1,195,14,0,190,5,0,0,0,0,0
587,1,229,7,0,220,5,4,0,0,0,0
588,0,111,4,0,105,6,0,0,0,0,0
589,0,169,34,1,148,17,4,0,0,0,0
590,1,127,6,0,124,3,0,0,0,0,0
591,0,139,27,0,125,12,2,0,0,0,0
592,1,60,8,4,58,2,0,0,0,0,0
593,0,109,5,1,104,5,0,0,0,0,0
594,1,148,4,0,144,4,0,0,0,0,0
595,1,46,3,1,44,2,0,0,0,0,0
596,0,93,14,4,89,4,0,0,0,0,0
597,1,164,17,1,156,7,1,0,0,0,0
598,1,33,4,4,31,1,1,0,0,0,0
599,1,153,19,1,147,3,2,1,0,0,0
600,1,173,1,58,172,0,0,0,1,0,0
601,1,168,1,1,160,6,2,0,0,0,0
602,0,51,10,1,51,0,0,0,0,0,0
603,1,198,4,6,193,4,0,1,0,0,0
604,0,44,3,7,44,0,0,0,0,0,0
605,0,43,4,12,41,1,1,0,0,0,0
606,1,105,3,3,101,3,1,0,0,0,0
607,1,272,5,4,265,4,3,0,0,0,0
608,1,148,9,6,143,2,3,0,0,0,0
609,1,91,13,14,86,2,3,0,0,0,0
610,0,188,26,3,166,19,1,2,0,0,0
611,1,60,3,0,56,1,3,0,0,0,0
612,1,110,2,0,107,2,0,1,0,0,0
613,1,101,6,0,99,1,1,0,0,0,0
614,1,122,18,20,120,1,1,0,0,0,0
615,1,105,4,1,102,2,1,0,0,0,0
616,1,56,1,0,54,1,1,0,0,0,0
617,1,219,5,0,213,6,0,0,0,0,0
618,0,87,1,1,83,2,2,0,0,0,0
619,1,109,3,0,105,2,2,0,0,0,0
620,1,50,1,1,49,1,0,0,0,0,0
621,0,173,16,0,156,17,0,0,0,0,0
622,1,101,1,0,100,1,0,0,0,0,0
623,0,105,8,2,97,7,0,1,0,0,0
624,0,89,4,1,84,5,0,0,0,0,0
625,1,101,1,2,98,2,1,0,0,0,0
626,1,90,4,1,88,1,0,0,1,0,0
627,0,113,27,0,102,11,0,0,0,0,0
628,1,126,6,2,120,5,1,0,0,0,0
629,1,441,31,2,423,13,2,3,0,0,0
630,0,302,186,3,244,50,2,4,1,1,0
631,0,185,40,2,171,12,2,0,0,0,0
632,0,155,33,0,138,16,0,0,0,1,0
633,1,177,7,1,173,2,2,0,0,0,0
634,0,309,102,1,260,43,5,1,0,0,0
635,1,326,2,1,319,7,0,0,0,0,0
636,1,265,6,0,259,6,0,0,0,0,0
637,1,199,8,1,193,4,1,1,0,0,0
638,0,226,93,3,203,20,3,0,0,0,0
639,1,129,5,0,127,2,0,0,0,0,0
640,1,63,11,1,61,2,0,0,0,0,0
641,1,185,1,0,180,3,2,0,0,0,0
642,0,54,0,0,53,1,0,0,0,0,0
643,1,167,4,0,164,3,0,0,0,0,0
644,1,53,3,0,51,2,0,0,0,0,0
645,1,352,4,0,348,3,1,0,0,0,0
646,1,185,3,1,178,6,1,0,0,0,0
647,0,198,30,3,152,42,0,3,0,1,0
648,1,59,1,0,56,1,1,1,0,0,0
649,1,49,1,0,48,1,0,0,0,0,0
650,1,126,4,1,122,3,1,0,0,0,0
651,1,120,1,1,117,3,0,0,0,0,0
652,0,180,120,0,145,33,0,2,0,0,0
653,0,85,0,0,79,5,1,0,0,0,0
654,1,230,6,0,222,6,2,0,0,0,0
655,0,248,52,1,206,39,2,0,0,1,0
656,1,297,8,0,292,3,2,0,0,0,0
657,1,158,6,0,153,4,1,0,0,0,0
658,1,124,3,0,121,3,0,0,0,0,0
659,1,213,1,0,208,5,0,0,0,0,0
660,1,114,0,20,113,1,0,0,0,0,0
661,1,182,10,0,179,3,0,0,0,0,0
662,1,178,14,1,173,3,2,0,0,0,0
663,1,166,0,0,162,3,1,0,0,0,0
664,1,143,5,0,139,3,1,0,0,0,0
665,1,170,3,17,169,1,0,0,0,0,0
666,1,196,5,0,192,3,1,0,0,0,0
667,1,103,0,0,101,2,0,0,0,0,0
668,0,114,11,0,102,11,0,1,0,0,0
669,1,136,6,0,131,2,1,2,0,0,0
670,1,53,3,1,52,1,0,0,0,0,0
671,1,63,0,3,62,1,0,0,0,0,0
672,0,150,14,0,141,9,0,0,0,0,0
673,1,154,8,0,153,1,0,0,0,0,0
674,1,114,21,0,111,3,0,0,0,0,0
675,1,139,4,0,135,4,0,0,0,0,0
676,1,96,1,0,94,2,0,0,0,0,0
677,1,177,15,0,174,3,0,0,0,0,0
678,1,320,6,60,318,2,0,0,0,0,0
679,1,336,154,111,328,4,3,1,0,0,0
680,1,54,2,4,54,0,0,0,0,0,0
681,1,74,1,0,74,0,0,0,0,0,0
682,1,79,2,0,78,0,1,0,0,0,0
683,1,50,10,0,50,0,0,0,0,0,0
684,1,183,13,0,180,3,0,0,0,0,0
685,1,73,12,0,72,1,0,0,0,0,0
686,1,103,15,0,101,2,0,0,0,0,0
687,1,90,2,0,90,0,0,0,0,0,0
688,1,124,13,2,122,0,2,0,0,0,0
689,1,90,14,0,90,0,0,0,0,0,0
690,1,303,11,0,297,4,2,0,0,0,0
691,1,309,10,0,300,2,0,7,0,0,0
692,0,220,52,1,193,25,0,1,1,0,0
693,1,126,0,1,125,1,0,0,0,0,0
694,1,928,53,0,906,16,5,0,1,0,2
695,0,391,136,0,343,43,4,1,0,0,0
696,1,150,2,1,146,4,0,0,0,0,0
697,1,223,1,1,219,4,0,0,0,0,0
698,1,174,2,0,166,8,0,0,0,0,0
699,1,0,0,1,0,0,0,0,0,0,0
700,1,102,1,1,101,1,0,0,0,0,0
701,1,344,20,0,341,2,1,0,0,0,0
702,0,135,26,0,123,9,0,2,1,0,0
703,1,334,13,1,332,2,0,0,0,0,0
704,1,49,3,0,49,0,0,0,0,0,0
705,1,404,17,0,402,2,0,0,0,0,0
706,1,185,5,0,181,4,0,0,0,0,0
707,0,354,184,1,306,44,0,3,0,1,0
708,1,78,16,0,78,0,0,0,0,0,0
709,1,139,18,0,139,0,0,0,0,0,0
710,1,367,11,3,346,0,21,0,0,0,0
711,1,177,1,0,177,0,0,0,0,0,0
712,1,378,5,0,377,1,0,0,0,0,0
713,1,57,19,0,57,0,0,0,0,0,0
714,1,921,35,0,891,14,15,1,0,0,2
715,1,0,0,1,0,0,0,0,0,0,0
716,1,348,9,0,346,2,0,0,0,0,0
717,1,370,10,0,365,5,0,0,0,0,0
718,1,72,3,27,72,0,0,0,0,0,0
719,1,27,9,0,27,0,0,0,0,0,0
720,1,59,16,1,59,0,0,0,0,0,0
721,1,113,1,32,113,0,0,0,0,0,0
722,1,116,24,0,116,0,0,0,0,0,0
723,1,21,10,0,21,0,0,0,0,0,0
724,1,19,8,0,19,0,0,0,0,0,0
725,0,230,62,8,207,19,3,1,0,0,0
726,1,1542,18,1260,1520,12,6,0,4,0,1
727,1,48,14,0,48,0,0,0,0,0,0
728,1,69,15,2,68,1,0,0,0,0,0
729,1,96,18,1,96,0,0,0,0,0,0
730,1,235,1,0,232,3,0,0,0,0,0
731,1,130,4,0,128,0,2,0,0,0,0
732,1,111,19,2,110,1,0,0,0,0,0
733,1,89,20,1,87,2,0,0,0,0,0
734,1,20,11,0,20,0,0,0,0,0,0
735,1,74,15,0,74,0,0,0,0,0,0
736,1,63,18,2,61,2,0,0,0,0,0
737,1,83,24,3,83,0,0,0,0,0,0
738,1,62,11,0,61,1,0,0,0,0,0
739,1,141,24,2,140,0,1,0,0,0,0
740,1,140,1,0,138,1,1,0,0,0,0
741,1,124,21,1,119,2,3,0,0,0,0
742,1,107,16,1,106,1,0,0,0,0,0
743,1,139,16,0,139,0,0,0,0,0,0
744,1,264,27,3,264,0,0,0,0,0,0
745,1,48,4,4,48,0,0,0,0,0,0
746,0,360,131,5,292,60,1,5,1,1,0
747,1,64,11,0,64,0,0,0,0,0,0
748,1,173,11,0,170,2,0,1,0,0,0
749,1,165,15,1,165,0,0,0,0,0,0
750,1,79,18,0,78,1,0,0,0,0,0
751,1,130,19,2,128,2,0,0,0,0,0
752,1,534,0,0,526,5,2,0,0,1,0
753,0,237,33,0,230,6,1,0,0,0,0
754,1,432,5,0,429,3,0,0,0,0,0
755,0,92,2,0,92,0,0,0,0,0,0
756,0,128,3,0,124,4,0,0,0,0,0
757,1,316,3,0,309,4,3,0,0,0,0
758,1,68,16,3,68,0,0,0,0,0,0
759,1,193,3,0,189,0,3,1,0,0,0
760,0,75,3,0,74,0,1,0,0,0,0
761,1,131,0,0,131,0,0,0,0,0,0
762,0,74,10,0,74,0,0,0,0,0,0
763,1,67,11,0,67,0,0,0,0,0,0
764,1,35,2,0,35,0,0,0,0,0,0
765,1,217,1,0,215,2,0,0,0,0,0
766,1,398,3,0,395,3,0,0,0,0,0
767,1,99,14,1,99,0,0,0,0,0,0
768,1,138,1,0,136,1,1,0,0,0,0
769,1,134,0,1,133,0,1,0,0,0,0
770,1,267,9,0,263,0,3,1,0,0,0
771,0,87,17,0,81,6,0,0,0,0,0
772,1,409,6,0,404,4,1,0,0,0,0
773,1,263,5,0,260,3,0,0,0,0,0
774,1,210,2,0,209,1,0,0,0,0,0
775,1,104,14,0,103,1,0,0,0,0,0
776,0,158,48,0,152,5,1,0,0,0,0
777,1,286,2,0,285,1,0,0,0,0,0
778,1,179,1,0,177,2,0,0,0,0,0
779,1,190,1,0,187,2,1,0,0,0,0
780,1,163,1,0,161,1,1,0,0,0,0
781,1,424,7,0,421,3,0,0,0,0,0
782,1,181,3,0,180,1,0,0,0,0,0
783,1,139,2,0,138,0,1,0,0,0,0
784,1,775,18,0,762,5,8,0,0,0,0
785,1,368,2,0,364,1,3,0,0,0,0
786,0,105,12,0,103,1,1,0,0,0,0
787,1,218,2,0,217,1,0,0,0,0,0
788,0,89,9,0,88,1,0,0,0,0,0
789,1,326,10,0,325,1,0,0,0,0,0
790,0,106,3,0,104,0,2,0,0,0,0
791,0,125,5,0,122,3,0,0,0,0,0
792,0,123,16,0,118,4,0,1,0,0,0
793,1,70,21,1,70,0,0,0,0,0,0
794,1,58,0,0,58,0,0,0,0,0,0
795,1,61,16,0,60,0,1,0,0,0,0
796,1,66,14,1,65,1,0,0,0,0,0
797,1,81,14,1,80,0,1,0,0,0,0
798,0,39,5,1,39,0,0,0,0,0,0
799,1,167,0,0,165,1,1,0,0,0,0
800,0,78,13,0,78,0,0,0,0,0,0
801,1,140,13,0,137,1,2,0,0,0,0
802,1,243,4,0,243,0,0,0,0,0,0
803,1,199,3,0,197,0,2,0,0,0,0
804,1,354,15,0,349,4,1,0,0,0,0
805,0,171,78,3,167,4,0,0,0,0,0
806,1,55,4,0,54,1,0,0,0,0,0
807,0,136,44,1,131,3,1,1,0,0,0
808,1,51,8,0,51,0,0,0,0,0,0
809,0,103,25,0,103,0,0,0,0,0,0
810,1,619,15,0,615,4,0,0,0,0,0
811,1,231,30,5,227,1,3,0,0,0,0
812,1,86,14,1,85,1,0,0,0,0,0
813,1,63,9,0,63,0,0,0,0,0,0
814,0,165,89,1,162,2,1,0,0,0,0
815,1,200,18,1,197,1,2,0,0,0,0
816,1,180,15,1,178,1,1,0,0,0,0
817,0,214,152,0,210,4,0,0,0,0,0
818,0,157,124,1,157,0,0,0,0,0,0
819,1,44,1,0,44,0,0,0,0,0,0
820,1,208,6,0,208,0,0,0,0,0,0
821,1,145,2,0,145,0,0,0,0,0,0
822,0,177,134,0,176,1,0,0,0,0,0
823,1,250,11,0,246,4,0,0,0,0,0
824,0,97,29,0,97,0,0,0,0,0,0
825,0,112,45,0,109,3,0,0,0,0,0
826,0,170,108,0,168,2,0,0,0,0,0
827,1,148,7,0,147,0,0,1,0,0,0
828,1,360,10,0,356,4,0,0,0,0,0
829,1,280,9,0,279,0,1,0,0,0,0
830,0,111,45,0,110,1,0,0,0,0,0
831,0,188,242,6,187,1,0,0,0,0,0
832,0,121,43,0,121,0,0,0,0,0,0
833,1,43,4,1,43,0,0,0,0,0,0
834,1,111,15,0,108,2,1,0,0,0,0
835,0,111,4,0,110,1,0,0,0,0,0
836,0,119,31,2,119,0,0,0,0,0,0
837,1,358,10,3,354,0,4,0,0,0,0
838,0,187,25,0,186,1,0,0,0,0,0
839,0,180,84,4,171,8,1,0,0,0,0
840,0,227,173,1,223,2,1,1,0,0,0
841,0,146,19,0,146,0,0,0,0,0,0
842,0,105,10,0,105,0,0,0,0,0,0
843,0,131,39,1,130,1,0,0,0,0,0
844,1,325,13,1,322,3,0,0,0,0,0
845,0,113,2,1,113,0,0,0,0,0,0
846,0,102,13,1,102,0,0,0,0,0,0
847,1,441,10,0,431,3,7,0,0,0,0
848,1,260,6,0,260,0,0,0,0,0,0
849,1,31,14,0,31,0,0,0,0,0,0
850,0,70,10,2,68,0,2,0,0,0,0
851,1,147,1,0,147,0,0,0,0,0,0
852,0,177,145,3,176,0,1,0,0,0,0
853,0,112,18,0,112,0,0,0,0,0,0
854,0,117,18,1,116,1,0,0,0,0,0
855,1,118,6,0,118,0,0,0,0,0,0
856,1,118,3,0,118,0,0,0,0,0,0
857,1,162,10,0,161,0,0,1,0,0,0
858,1,318,2,0,312,3,3,0,0,0,0
859,1,59,14,0,58,1,0,0,0,0,0
860,1,54,0,0,52,1,0,1,0,0,0
861,0,238,41,3,234,3,1,0,0,0,0
862,0,350,389,6,342,7,1,0,0,0,0
863,1,111,11,0,111,0,0,0,0,0,0
864,1,207,4,0,203,3,0,1,0,0,0
865,1,140,23,0,138,0,2,0,0,0,0
866,1,103,8,0,103,0,0,0,0,0,0
867,0,323,407,8,307,12,4,0,0,0,0
868,0,487,93,13,472,9,5,1,0,0,0
869,1,180,16,0,180,0,0,0,0,0,0
870,1,156,0,0,155,1,0,0,0,0,0
871,1,118,13,0,117,1,0,0,0,0,0
872,1,227,18,0,223,2,1,1,0,0,0
873,1,26,2,0,26,0,0,0,0,0,0
874,1,120,0,0,119,0,1,0,0,0,0
875,1,59,6,5,59,0,0,0,0,0,0
876,1,90,13,1,90,0,0,0,0,0,0
877,0,22,2,1,22,0,0,0,0,0,0
878,1,73,5,0,72,0,1,0,0,0,0
879,1,183,15,0,182,1,0,0,0,0,0
880,1,67,14,0,66,0,1,0,0,0,0
881,0,45,1,0,45,0,0,0,0,0,0
882,1,110,3,0,110,0,0,0,0,0,0
883,1,120,4,0,117,1,0,2,0,0,0
884,1,87,1,4,83,2,2,0,0,0,0
885,1,139,4,0,138,0,1,0,0,0,0
886,1,104,0,3,102,1,1,0,0,0,0
887,1,60,1,0,59,0,1,0,0,0,0
888,1,214,6,0,211,3,0,0,0,0,0
889,1,160,1,0,158,2,0,0,0,0,0
890,1,322,8,0,320,2,0,0,0,0,0
891,1,348,3,2,345,2,1,0,0,0,0
892,1,292,10,1,285,5,2,0,0,0,0
893,1,51,0,0,51,0,0,0,0,0,0
894,1,251,20,4,248,2,1,0,0,0,0
895,1,67,5,0,66,1,0,0,0,0,0
896,1,43,8,0,42,1,0,0,0,0,0
897,1,58,10,0,58,0,0,0,0,0,0
898,0,37,1,0,37,0,0,0,0,0,0
899,0,40,2,4,39,1,0,0,0,0,0
900,1,56,9,1,56,0,0,0,0,0,0
901,1,59,3,0,58,0,1,0,0,0,0
902,1,147,2,17,144,2,1,0,0,0,0
903,1,231,5,1,220,7,4,0,0,0,0
904,0,71,6,2,71,0,0,0,0,0,0
905,0,48,1,0,45,2,1,0,0,0,0
906,1,261,4,0,248,6,6,1,0,0,0
907,1,225,0,20,222,3,0,0,0,0,0
908,1,148,16,0,140,3,4,1,0,0,0
909,0,68,3,3,63,3,0,2,0,0,0
910,1,543,22,0,501,29,11,2,0,0,0
911,0,74,9,6,74,0,0,0,0,0,0
912,1,249,10,1,249,0,0,0,0,0,0
913,1,629,7,0,625,2,1,1,0,0,0
914,0,57,9,3,57,0,0,0,0,0,0
915,1,279,18,2,279,0,0,0,0,0,0
916,1,68,13,1,68,0,0,0,0,0,0
917,1,106,19,0,106,0,0,0,0,0,0
918,1,73,19,2,73,0,0,0,0,0,0
919,1,68,14,0,68,0,0,0,0,0,0
920,1,12,5,0,12,0,0,0,0,0,0
921,1,10,4,0,10,0,0,0,0,0,0
922,0,35,0,0,35,0,0,0,0,0,0
923,1,40,1,0,40,0,0,0,0,0,0
924,0,44,9,4,44,0,0,0,0,0,0
925,1,6,0,0,6,0,0,0,0,0,0
926,1,80,4,0,80,0,0,0,0,0,0
927,1,83,8,0,83,0,0,0,0,0,0
928,1,66,2,1,66,0,0,0,0,0,0
929,1,421,3,0,421,0,0,0,0,0,0
930,1,246,5,1,246,0,0,0,0,0,0
931,1,151,0,0,151,0,0,0,0,0,0
932,1,304,6,0,304,0,0,0,0,0,0
933,1,263,19,2,263,0,0,0,0,0,0
934,1,216,16,2,216,0,0,0,0,0,0
935,1,42,9,0,42,0,0,0,0,0,0
936,1,289,11,0,289,0,0,0,0,0,0
937,1,330,8,0,330,0,0,0,0,0,0
938,1,320,2,0,320,0,0,0,0,0,0
939,1,355,9,0,355,0,0,0,0,0,0
940,1,242,4,0,242,0,0,0,0,0,0
941,1,471,13,0,471,0,0,0,0,0,0
942,1,320,7,0,320,0,0,0,0,0,0
943,1,486,2,0,486,0,0,0,0,0,0
944,1,353,6,0,353,0,0,0,0,0,0
945,1,469,10,0,469,0,0,0,0,0,0
946,1,271,37,1,271,0,0,0,0,0,0
947,1,228,3,0,228,0,0,0,0,0,0
948,1,495,11,0,495,0,0,0,0,0,0
949,1,381,5,0,381,0,0,0,0,0,0
950,1,480,10,0,480,0,0,0,0,0,0
951,1,140,6,0,140,0,0,0,0,0,0
952,1,443,11,0,443,0,0,0,0,0,0
953,1,182,1,16,182,0,0,0,0,0,0
954,1,121,0,1,121,0,0,0,0,0,0
955,1,49,9,0,49,0,0,0,0,0,0
956,1,227,0,0,227,0,0,0,0,0,0
957,1,230,6,0,230,0,0,0,0,0,0
958,1,192,26,2,192,0,0,0,0,0,0
959,1,417,11,0,417,0,0,0,0,0,0
960,1,552,8,0,552,0,0,0,0,0,0
961,1,111,12,0,111,0,0,0,0,0,0
962,1,130,19,1,130,0,0,0,0,0,0
963,1,100,11,0,100,0,0,0,0,0,0
964,0,50,11,0,50,0,0,0,0,0,0
965,1,385,16,191,385,0,0,0,0,0,0
966,1,108,16,2,108,0,0,0,0,0,0
967,1,368,12,0,368,0,0,0,0,0,0
968,1,307,18,0,307,0,0,0,0,0,0
969,1,176,4,1,176,0,0,0,0,0,0
970,1,246,13,1,246,0,0,0,0,0,0
971,1,152,30,0,152,0,0,0,0,0,0
972,1,286,5,0,286,0,0,0,0,0,0
973,1,108,8,0,108,0,0,0,0,0,0
974,1,25,8,0,25,0,0,0,0,0,0
975,1,21,2,0,21,0,0,0,0,0,0
976,1,318,7,1,318,0,0,0,0,0,0
977,1,370,16,1,370,0,0,0,0,0,0
978,1,58,3,0,58,0,0,0,0,0,0
979,1,45,0,0,45,0,0,0,0,0,0
980,1,69,0,0,69,0,0,0,0,0,0
981,1,135,2,0,135,0,0,0,0,0,0
982,1,212,11,3,212,0,0,0,0,0,0
983,1,184,3,1,184,0,0,0,0,0,0
984,1,103,0,0,103,0,0,0,0,0,0
985,1,302,9,0,302,0,0,0,0,0,0
986,1,246,9,2,246,0,0,0,0,0,0
987,1,117,0,0,117,0,0,0,0,0,0
988,1,52,12,0,52,0,0,0,0,0,0
989,1,317,8,0,317,0,0,0,0,0,0
990,1,189,13,1,189,0,0,0,0,0,0
991,1,192,19,0,192,0,0,0,0,0,0
992,1,96,8,0,96,0,0,0,0,0,0
993,1,112,11,0,112,0,0,0,0,0,0
994,1,124,12,0,124,0,0,0,0,0,0
995,1,155,5,0,155,0,0,0,0,0,0
996,1,167,16,0,167,0,0,0,0,0,0
997,1,157,13,0,157,0,0,0,0,0,0
998,1,101,7,0,101,0,0,0,0,0,0
999,1,230,20,0,230,0,0,0,0,0,0
1000,1,136,5,1,136,0,0,0,0,0,0
1001,1,131,0,0,131,0,0,0,0,0,0
1002,1,128,18,0,128,0,0,0,0,0,0
1003,1,129,13,0,129,0,0,0,0,0,0
1004,1,376,18,16,376,0,0,0,0,0,0
1005,1,68,9,1,68,0,0,0,0,0,0
1006,1,142,2,2,142,0,0,0,0,0,0
1007,1,106,12,2,106,0,0,0,0,0,0
1008,1,88,3,0,88,0,0,0,0,0,0
1009,1,49,9,0,49,0,0,0,0,0,0
1010,1,1052,12,7,1052,0,0,0,0,0,2
1011,1,948,7,0,948,0,0,0,0,0,2
1012,1,1552,23,0,1552,0,0,0,0,0,2
1013,1,1580,14,1,1580,0,0,0,0,0,2
1014,1,1241,6,0,1241,0,0,0,0,0,2
1015,1,1054,9,0,1054,0,0,0,0,0,2
1016,1,954,10,0,954,0,0,0,0,0,2
1017,1,1014,14,2,1014,0,0,0,0,0,2
1018,1,1768,0,1,1768,0,0,0,0,0,2
1019,1,951,13,1,951,0,0,0,0,0,2
1020,1,1223,34,0,1223,0,0,0,0,0,2
1021,1,987,13,1,987,0,0,0,0,0,2
1022,1,2799,67,2,2799,0,0,0,0,0,2
1023,1,102,1,0,102,0,0,0,0,0,0
1024,1,160,3,0,160,0,0,0,0,0,0
1025,1,1575,15,3,1575,0,0,0,0,0,2
1026,1,945,9,2,945,0,0,0,0,0,2
1027,1,1194,14,0,1194,0,0,0,0,0,2
1028,1,1339,9,1,1339,0,0,0,0,0,2
1029,1,963,6,0,963,0,0,0,0,0,2
1030,1,1145,25,0,1145,0,0,0,0,0,2
1031,1,950,8,3,950,0,0,0,0,0,2
1032,1,2024,23,1,2024,0,0,0,0,0,2
1033,1,950,13,0,950,0,0,0,0,0,2
1034,1,951,10,0,951,0,0,0,0,0,2
1035,1,974,10,0,974,0,0,0,0,0,2
1036,1,1139,57,0,1139,0,0,0,0,0,2
1037,1,1061,5,0,1061,0,0,0,0,0,2
1038,1,1018,10,0,1018,0,0,0,0,0,2
1039,1,991,10,1,991,0,0,0,0,0,2
1040,1,952,4,0,952,0,0,0,0,0,2
1041,1,1999,22,0,1999,0,0,0,0,0,2
1042,1,1251,17,1,1251,0,0,0,0,0,2
1043,1,968,9,0,968,0,0,0,0,0,2
1044,1,1338,6,1,1338,0,0,0,0,0,2
1045,1,948,5,0,948,0,0,0,0,0,2
1046,1,1,0,0,1,0,0,0,0,0,0
1047,1,1914,0,2,1914,0,0,0,0,0,2
1048,1,1377,5,0,1377,0,0,0,0,0,2
1049,1,1244,13,1,1244,0,0,0,0,0,2
1050,1,948,3,0,948,0,0,0,0,0,2
1051,1,1229,5,0,1229,0,0,0,0,0,2
1052,1,1363,12,0,1363,0,0,0,0,0,2
1053,1,956,6,0,956,0,0,0,0,0,2
1054,1,1080,28,0,1080,0,0,0,0,0,2
1055,1,994,9,0,994,0,0,0,0,0,2
1056,1,1419,7,0,1419,0,0,0,0,0,2
1057,1,954,6,1,954,0,0,0,0,0,2
1058,1,550,1,0,550,0,0,0,0,0,0
1059,1,549,6,0,549,0,0,0,0,0,0
1060,1,1143,154,64,1143,0,0,0,0,0,2
1061,1,1356,10,1,1356,0,0,0,0,0,2
1062,1,1774,2,0,1774,0,0,0,0,0,2
1063,1,1230,49,0,1230,0,0,0,0,0,2
1064,1,1451,14,4,1451,0,0,0,0,0,2
1065,1,1784,3,0,1784,0,0,0,0,0,2
1066,1,1983,8,1,1983,0,0,0,0,0,2
1067,1,2632,11,0,2632,0,0,0,0,0,2
1068,1,2166,8,0,2166,0,0,0,0,0,2
1069,1,1218,12,1,1218,0,0,0,0,0,2
1070,1,1724,129,105,1724,0,0,0,0,0,2
1071,1,2773,8,1,2773,0,0,0,0,0,2
1072,1,1259,211,78,1259,0,0,0,0,0,2
1073,1,1270,9,0,1270,0,0,0,0,0,2
1074,1,1921,8,0,1921,0,0,0,0,0,2
1075,1,1164,222,72,1164,0,0,0,0,0,2
1076,1,1029,11,1,1029,0,0,0,0,0,2
1077,0,1197,12,5,1197,0,0,0,0,0,2
1078,0,951,6,1,951,0,0,0,0,0,0
1079,0,121,14,11,121,0,0,0,0,0,0
1080,1,169,10,0,169,0,0,0,0,0,0
1081,0,2186,14,11,2186,0,0,0,0,0,2
1082,0,1910,7,0,1910,0,0,0,0,0,2
1083,1,1069,20,3,1069,0,0,0,0,0,2
1084,1,2177,18,0,2177,0,0,0,0,0,2
1085,1,1825,13,0,1825,0,0,0,0,0,2
1086,1,1880,1,0,1880,0,0,0,0,0,2
1087,1,1265,10,0,1265,0,0,0,0,0,2
1088,1,2297,260,72,2297,0,0,0,0,0,2
1089,1,1700,290,87,1700,0,0,0,0,0,2
1090,1,976,2,0,976,0,0,0,0,0,2
1091,1,1077,21,3,1077,0,0,0,0,0,2
1092,1,1346,330,72,1346,0,0,0,0,0,2
1093,1,1188,14,1,1188,0,0,0,0,0,2
1094,1,1081,15,2,1081,0,0,0,0,0,2
1095,1,1898,28,3,1898,0,0,0,0,0,2
1096,0,1916,15,19,1916,0,0,0,0,0,2
1097,0,1092,17,23,1092,0,0,0,0,0,2
1098,1,1566,31,2,1566,0,0,0,0,0,2
1099,1,992,7,0,992,0,0,0,0,0,2
1100,1,1172,199,62,1172,0,0,0,0,0,2
1101,0,1646,12,14,1646,0,0,0,0,0,2
1102,1,1966,23,2,1966,0,0,0,0,0,2
1103,0,2020,12,26,2020,0,0,0,0,0,2
1104,1,2055,29,2,2055,0,0,0,0,0,2
1105,1,1830,15,0,1830,0,0,0,0,0,2
1106,1,2244,11,0,2244,0,0,0,0,0,2
1107,1,1128,10,8,1128,0,0,0,0,0,2
1108,1,1842,286,106,1842,0,0,0,0,0,2
1109,1,2606,13,1,2606,0,0,0,0,0,2
1110,1,2153,44,10,2153,0,0,0,0,0,2
1111,1,2042,225,76,2042,0,0,0,0,0,2
1112,1,1125,363,122,1125,0,0,0,0,0,2
1113,1,2098,32,1,2098,0,0,0,0,0,2
1114,1,1956,17,1,1956,0,0,0,0,0,2
1115,1,2444,24,1,2444,0,0,0,0,0,2
1116,1,1803,10,0,1803,0,0,0,0,0,2
1117,1,1042,8,0,1042,0,0,0,0,0,2
1118,1,1231,27,1,1231,0,0,0,0,0,2
1119,1,2045,25,5,2045,0,0,0,0,0,2
1120,0,1915,74,103,1915,0,0,0,0,0,2
1121,1,1995,21,8,1995,0,0,0,0,0,2
1122,1,2183,56,14,2183,0,0,0,0,0,2
1123,1,1140,297,92,1140,0,0,0,0,0,2
1124,1,1805,15,0,1805,0,0,0,0,0,2
1125,1,1962,354,119,1962,0,0,0,0,0,2
1126,1,1933,8,0,1933,0,0,0,0,0,2
1127,1,2636,16,0,2636,0,0,0,0,0,2
1128,1,2264,284,78,2264,0,0,0,0,0,2
1129,1,2606,2,0,2606,0,0,0,0,0,2
1130,1,1618,13,0,1618,0,0,0,0,0,2
1131,1,2947,14,0,2947,0,0,0,0,0,2
1132,1,2062,206,64,2062,0,0,0,0,0,2
1133,1,1987,13,0,1987,0,0,0,0,0,2
1134,1,2265,8,0,2265,0,0,0,0,0,2
1135,0,1249,0,0,1249,0,0,0,0,0,2
1136,1,2791,10,0,2791,0,0,0,0,0,2
1137,1,2214,1,0,2214,0,0,0,0,0,2
1138,1,2620,4,41,2620,0,0,0,0,0,2
1139,0,2025,7,4,2025,0,0,0,0,0,2
1140,1,1968,6,1,1968,0,0,0,0,0,2
1141,1,2204,8,0,2204,0,0,0,0,0,2
